Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
IMAGE,IMAGE PAKISTAN LIMITED,27.81,PKR,28.05,PKR,27.62,PKR,27.72,PKR,969889,-0.32362459546925515
IML,IMPERIAL LIMITED,19,PKR,19.95,PKR,19,PKR,19,PKR,802,-6.21915103652518
IMS,INTERMARKET SECURITIES LTD,13.47,PKR,13.75,PKR,13.1,PKR,13.22,PKR,2665328,0.07570022710067968
INDU,INDUS MOTOR CO LTD,2115.25,PKR,2160,PKR,2111.01,PKR,2159.28,PKR,30125,1.196485061511433
INIL,INTERNATIONAL INDUSTRIES LTD,178.5,PKR,194.5,PKR,178.5,PKR,191.09,PKR,834908,6.8377501956837685
INKL,INTERNATIONAL KNITWEAR,32,PKR,34,PKR,32,PKR,33.59,PKR,15873,-0.9436744323208293
IPAK,INTERNATIONAL PACKAGING FILMS LIMITED,23,PKR,23.1,PKR,22.5,PKR,22.62,PKR,70037,-1.9080659150043269
ISIL,ISMAIL INDUSTRIES LTD,2077,PKR,2175,PKR,2077,PKR,2175,PKR,48,0.2766251728907331
ISL,INTERNATIONAL STEELS LTD,101.4,PKR,107.89,PKR,101.4,PKR,103.19,PKR,1396304,1.7954029791851562
ITTEFAQ,ITTEFAQ IRON INDUSTRIES LIMITED,8.42,PKR,8.7,PKR,8.35,PKR,8.39,PKR,483160,-0.2378121284185443
JATM,J.A. TEXTILE MILLS LTD,27.6,PKR,28,PKR,27.11,PKR,27.2,PKR,6241,0.18416206261510393
JDMT,JANANA DE MALUCHO TEXTILE MILLS LTD,92.94,PKR,92.94,PKR,84.15,PKR,86.84,PKR,7064,-0.5610901179434271
JDWS,J.D.W. SUGAR MILLS LTD,947,PKR,947,PKR,930.2,PKR,945.98,PKR,577,-0.10770855332629165
JGICL,JUBILEE GENERAL INSURANCE CO LTD,75.5,PKR,79.2,PKR,75.5,PKR,77.97,PKR,523664,3.257846642828756
JKSM,J.K. SPINNING MILLS LTD,180.5,PKR,201.01,PKR,180,PKR,201.01,PKR,11577,9.997811097734475
JLICL,JUBILEE LIFE INSURANCE COMPANY LTD,177.89,PKR,177.89,PKR,171,PKR,176.16,PKR,8954,2.693249387897869
JSBL,JS BANK LTD,15.5,PKR,15.5,PKR,15.11,PKR,15.33,PKR,748486,0.4587155963302771
JSCL,JAHANGIR SIDDIQUI & CO. LTD,24.99,PKR,25.25,PKR,24.45,PKR,24.49,PKR,323940,-1.9615692554043316
JSCLPSA,JAHANGIR SIDDIQUI & CO. LTD,11.5,PKR,12.25,PKR,11.5,PKR,12.21,PKR,6763,7.0113935144610045
JSGCL,JS GLOBAL CAPITAL LTD,150,PKR,162,PKR,150,PKR,158.58,PKR,7857,7.28638116500914
JSIL,JS INVESTMENTS LTD,31.43,PKR,32.9,PKR,30.61,PKR,30.94,PKR,10832,-3.1611893583724506
JSML,JAUHARABAD SUGAR MILLS LTD,49.05,PKR,50.7,PKR,48.3,PKR,50.26,PKR,35398,0.49990001999600087
JUBS,JUBILEE SPINNING & WEAVING MILLS LTD,20.35,PKR,20.35,PKR,20,PKR,20.35,PKR,55574,10.000000000000007
JVDC,JAVEDAN CORPORATION LTD,76,PKR,76.2,PKR,75.1,PKR,76.01,PKR,143596,0
