Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,14.6,PKR,15.98,PKR,14.3,PKR,15.73,PKR,574642,6.571815718157185
AABS,Al-Abbas Sugar Mills Ltd.,1040.1,PKR,1054.99,PKR,1040,PKR,1049.98,PKR,130,-0.02380430953219771
AATM,Ali Asghar Textile Mills Limited,53.4,PKR,53.4,PKR,51.55,PKR,51.61,PKR,8408,-1.2437810945273604
ABL,Allied Bank Limited,171,PKR,171.99,PKR,168,PKR,169.09,PKR,96490,-0.5703869222627301
ABOT,Abbott Laboratories Pakistan Limited,1165,PKR,1204,PKR,1165,PKR,1189.97,PKR,53857,2.170534648704803
ACPL,Attock Cement Pakistan Limited,281.9,PKR,281.9,PKR,275.9,PKR,276.55,PKR,153329,-1.0519159898386339
ADAMS,Adam Sugar Mills Limited,79.44,PKR,79.44,PKR,70.7,PKR,72.41,PKR,2741,-4.092715231788084
ADMM,Artistic Denim Mills Limited,58.27,PKR,64.1,PKR,58.27,PKR,64.1,PKR,514016,10.005148446885174
AGHA,Agha Steel Industries Ltd.,10.25,PKR,10.49,PKR,10,PKR,10.15,PKR,8850553,-1.1684518013631862
AGIC,Askari General Insurance Co. Ltd.,45.99,PKR,46.25,PKR,45.1,PKR,45.71,PKR,26824,0.19728189390618897
AGIL,Agriauto Industries Limited,145.39,PKR,147,PKR,142.31,PKR,144.22,PKR,14843,-0.8047320998693085
AGL,Agritech Limited,71.89,PKR,72.97,PKR,71.01,PKR,71.39,PKR,699342,-0.055998880022408305
AGP,AGP Limited,192.7,PKR,200.48,PKR,190.5,PKR,196.46,PKR,350657,1.7400310719834353
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,10,PKR,10.01,PKR,9.67,PKR,9.83,PKR,1158982,-0.6066734074823104
AGTL,Al-Ghazi Tractors Ltd.,401.02,PKR,401.02,PKR,399,PKR,399.06,PKR,4564,-0.13013664347564488
AHCL,Arif Habib Corporation Limited,14.75,PKR,15.4,PKR,14.55,PKR,14.73,PKR,30493004,0.5460750853242325
AHL,Arif Habib Limited,110.88,PKR,115,PKR,109.1,PKR,113.99,PKR,230372,4.482126489459212
AHTM,Ahmed Hassan Textile Mills Ltd.,73.02,PKR,82.49,PKR,73.02,PKR,77.51,PKR,305,0
AICL,Adamjee Insurance Co. Limited,72.99,PKR,72.99,PKR,71,PKR,71.26,PKR,182563,-1.370242214532865
AIRLINK,Air Link Communication Ltd.,158.8,PKR,165,PKR,156.16,PKR,161.15,PKR,5597486,1.8518518518518563
AKBL,Askari Bank Limited,83.74,PKR,83.75,PKR,80.32,PKR,80.87,PKR,597915,-2.1773315592113187
AKDHL,AKD Hospitality Limited,173.88,PKR,174.07,PKR,168.61,PKR,174.01,PKR,476,1.1686046511627854
AKDSL,AKD Securities Limited,33,PKR,33.22,PKR,31.85,PKR,32.82,PKR,1496349,0.30562347188264494
AKGL,Al-Khair Gadoon Limited,56,PKR,56,PKR,55,PKR,55.05,PKR,1568,-0.8108108108108159
ALAC,Askari Life Assurance Co. Ltd.,16.83,PKR,16.83,PKR,16.45,PKR,16.83,PKR,1764998,9.999999999999984
ALIFE,Adamjee Life Assurance Company Limited,36.25,PKR,36.25,PKR,35.9,PKR,35.93,PKR,13215,1.4112334180073385
ALNRS,Al-Noor Sugar Mills Limited,96,PKR,104.9,PKR,96,PKR,104.78,PKR,2348,8.020618556701033
ALTN,Altern Energy Limited,14.26,PKR,14.42,PKR,13.87,PKR,14.13,PKR,9813981,1.874549387166558
AMBL,Apna Microfinance Bank Limited,11.77,PKR,11.77,PKR,10.77,PKR,11.77,PKR,1241,6.9999999999999964
AMTEX,Amtex Limited,4.6,PKR,4.7,PKR,4.41,PKR,4.49,PKR,3687622,-0.8830022075055195
ANL,Azgard Nine Limited,12.7,PKR,13.2,PKR,12.4,PKR,12.8,PKR,6732516,1.4263074484944651
ANSM,Ansari Sugar Mills Limited,17.7,PKR,18.18,PKR,17.25,PKR,17.56,PKR,17227,-1.292861157953909
ANTM,AN Textile Mills Limited,28.26,PKR,30,PKR,27.55,PKR,29.1,PKR,12939,-2.675585284280927
APL,Attock Petroleum Limited,523,PKR,524,PKR,519.51,PKR,520.03,PKR,50299,-0.45558086560364386
ARCTM,Arctic Textile Mills Limited,36.99,PKR,37.44,PKR,36.99,PKR,37.43,PKR,7810,1.9891008174386833
ARPAK,Arpak International Investments Ltd.,58.8,PKR,58.8,PKR,58,PKR,60.8,PKR,422,0
ARPL,Archroma Pakistan Limited,465.02,PKR,471,PKR,465.02,PKR,467.17,PKR,13490,-0.6021276595744647
