Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
IML,Imperial Limited,20.99,PKR,20.99,PKR,20.5,PKR,21.7,PKR,325,0
IMS,Intermarket Securities Ltd,16,PKR,16.1,PKR,15.01,PKR,15.31,PKR,2441952,-2.6700572155117603
INDU,Indus Motor Co. Ltd.,2289,PKR,2300,PKR,2265,PKR,2278.34,PKR,6237,0.05665224742539529
INIL,International Industries Limited,227,PKR,249,PKR,223.18,PKR,229.58,PKR,459795,-0.1652461297616957
INKL,International Knitwear Limited,44,PKR,45.68,PKR,41.5,PKR,42.55,PKR,14203,-2.7872972355494765
IPAK,International Packaging Films Ltd.,23.79,PKR,23.8,PKR,23.2,PKR,23.44,PKR,63976,-0.5515485787017352
ISIL,Ismail Industries Limited,2102,PKR,2179,PKR,2102,PKR,2176.33,PKR,31,0.3402568062887623
ISL,International Steels limited,129.5,PKR,135,PKR,128,PKR,128.91,PKR,2073169,0.648032479700175
ITTEFAQ,Ittefaq Iron Industries Limited,10.2,PKR,10.5,PKR,10.11,PKR,10.33,PKR,3750860,-0.6730769230769258
JATM,J.A. Textile Mills Ltd.,27.9,PKR,29.25,PKR,27.9,PKR,28.5,PKR,18955,2.5548758546239685
JDMT,Janana De Malucho Textile Mills Limited,118,PKR,122,PKR,118,PKR,122,PKR,7074,-0.5623930230662627
JDWS,JDW Sugar Mills Limited,877,PKR,887.97,PKR,877,PKR,879.94,PKR,128,0.5841134849056404
JGICL,Jubilee General Insurance Co. Ltd.,81.06,PKR,82.48,PKR,80.11,PKR,82,PKR,324508,0
JKSM,JK Spinning Mills Ltd.,255,PKR,270.08,PKR,248,PKR,261.19,PKR,3038,6.378039343461082
JLICL,Jubilee Life Insurance Co. Ltd.,167,PKR,167,PKR,165.18,PKR,165.4,PKR,1075,-3.55685131195335
JSBL,JS Bank Limited,15.06,PKR,15.15,PKR,14.31,PKR,14.89,PKR,281979,-1.0631229235880408
JSCL,Jahangir Siddiqui & Co. Ltd,24.82,PKR,25.15,PKR,24.8,PKR,24.88,PKR,83551,-0.3205128205128279
JSCLPSA,Jahangir Siddiqui & Co. Ltd Cum Conv Red Pfd Registered Shs,11.5,PKR,11.5,PKR,11.4,PKR,11.5,PKR,117006,0
JSGCL,JS Global Capital Limited,131,PKR,142.99,PKR,131,PKR,135,PKR,102,0
JSIL,JS Investments Limited,28.05,PKR,30.48,PKR,28.05,PKR,30.3,PKR,7056,0
JSML,Jauharabad Sugar Mills Ltd.,62.25,PKR,64.75,PKR,60.6,PKR,63.93,PKR,74292,1.864244741873808
JUBS,Jubilee Spinning & Weaving Mills Limited,36.02,PKR,37.48,PKR,34.05,PKR,34.68,PKR,22354,-5.7352541451481365
JVDC,Javedan Corporation Limited,84,PKR,85.9,PKR,83.25,PKR,85.38,PKR,777304,2.6695526695526683
KAPCO,Kot Addu Power Co. Ltd.,36.52,PKR,36.9,PKR,36.36,PKR,36.64,PKR,1708741,0.32858707557502037
KCL,Karam Ceramics Limited,170,PKR,172.5,PKR,170,PKR,172,PKR,663,-4.566387393885585
KEL,K-Electric Ltd.,5.55,PKR,5.56,PKR,5.33,PKR,5.36,PKR,18893527,-3.2490974729241824
KHTC,Khyber Tobacco Co. Ltd.,468,PKR,483.9,PKR,466,PKR,476.49,PKR,55523,2.093332190606784
KHYT,Khyber Textile Mills Limited,1671.37,PKR,1838.5,PKR,1671.37,PKR,1838.5,PKR,252,10.000239326057828
KML,Kohinoor Mills Limited,89.24,PKR,91.75,PKR,89.03,PKR,89.59,PKR,28600,0.38095238095238476
KOHC,Kohat Cement Co Ltd,102.99,PKR,102.99,PKR,101.4,PKR,101.56,PKR,486036,-0.5873140172278724
KOHE,Kohinoor Energy Limited,23,PKR,23.2,PKR,22.8,PKR,22.91,PKR,285320,-0.08722197993894275
KOHP,Kohinoor Power Co. Ltd.,9.47,PKR,9.74,PKR,9.47,PKR,9.52,PKR,63674,0.5279831045406435
KOHTM,Kohat Textile Mills Limited,61,PKR,61,PKR,58,PKR,59.06,PKR,73875,-0.8061807188444691
KOIL,Kohinoor Industries Ltd.,14.3,PKR,14.9,PKR,14.3,PKR,14.57,PKR,54758,1.3917884481558878
KOSM,Kohinoor Spinning Mills Limited,6.75,PKR,6.76,PKR,6.63,PKR,6.67,PKR,5286408,0.15015015015014693
KPUS,Khairpur Sugar Mills Ltd.,131,PKR,136.5,PKR,130.1,PKR,136.82,PKR,151,0
KSBP,KSB Pumps Company Limited,228,PKR,228,PKR,222,PKR,223.17,PKR,78850,-1.7261878550354555
KSTM,Khalid Siraj Textile Mills Limited,10.3,PKR,10.6,PKR,10,PKR,10.04,PKR,19601,-2.5242718446602095
KTML,Kohinoor Textiles Mills Ltd,289.99,PKR,305,PKR,279,PKR,297.39,PKR,136202,5.192600191008457
LCI,Lucky Core Industries Limited,350.5,PKR,351,PKR,340.1,PKR,342.59,PKR,235418,-2.128328191063891
LEUL,Leather Up Limited,43.8,PKR,47.28,PKR,43.55,PKR,47.28,PKR,145541,10.004653327128908
LIVEN,Liven Pharma Ltd,65.11,PKR,68,PKR,64.3,PKR,65.26,PKR,720591,0.2611768320786629
LOADS,Loads Ltd.,16.67,PKR,18.19,PKR,16.67,PKR,17.54,PKR,15185130,5.218956208758232
LOTCHEM,Lotte Chemical Pakistan Ltd.,27,PKR,27.24,PKR,26,PKR,26.17,PKR,7664766,-2.204783258594917
LPGL,Leiner Pak Gelatine Limited,117,PKR,117.77,PKR,113.02,PKR,113.92,PKR,26679,0.5827300017658454
LPL,Lalpir Power Ltd.,26.05,PKR,26.64,PKR,26,PKR,26.21,PKR,944343,0.8464794151596862
LSECL,Lse Capital limited,7.99,PKR,7.99,PKR,7.4,PKR,7.52,PKR,164925,-3.9591315453384484
LSEFSL,LSE Financial Services Limited,24.66,PKR,27.2,PKR,24.61,PKR,24.73,PKR,776,-0.4428341384863101
LSEVL,LSE Ventures Limited,7.49,PKR,7.49,PKR,6.5,PKR,6.87,PKR,291641,-6.657608695652177
LUCK,Lucky Cement Ltd.,481,PKR,483,PKR,471.5,PKR,474.17,PKR,1666181,-1.3461218375499273
MACFL,Macpac Films Limited,34.9,PKR,35.48,PKR,32.4,PKR,32.76,PKR,1890338,-3.4767236299351794
MACTER,Macter International Ltd.,414.5,PKR,424,PKR,405.2,PKR,406.1,PKR,281525,-2.019446522064324
MARI,Mari Energies Limited,678.8,PKR,682,PKR,671.11,PKR,673.75,PKR,1102278,-1.0849458261150404
MCB,MCB Bank Limited,354.54,PKR,358,PKR,350.25,PKR,351.66,PKR,359275,-0.8123201895413762
MCBIM,MCB Investment Management Limited,139.99,PKR,139.99,PKR,135,PKR,135.15,PKR,6424,-1.5013482982289936
MDTL,Media Times Limited,3.67,PKR,3.95,PKR,3.67,PKR,3.87,PKR,5325197,5.449591280653956
MEBL,Meezan Bank Limited.,408.2,PKR,408.2,PKR,402,PKR,404.15,PKR,525628,-1.018833729274332
MEHT,Mahmood Textile Mills Limited,343.49,PKR,366.01,PKR,334.1,PKR,338.88,PKR,1638,0.7581839265007616
MERIT,Merit Packaging Limited,14.38,PKR,14.49,PKR,14,PKR,14.17,PKR,604229,0.9978617248752714
MFFL,Mitchell'S Fruit Farms Limited,206.3,PKR,212,PKR,204,PKR,210.14,PKR,65532,2.8988345901478736
MFL,Matco Foods Ltd,48,PKR,48.48,PKR,46.8,PKR,47.19,PKR,530845,-1.64651938307628
MIRKS,Mirpurkhas Sugar Mills Limited,39.75,PKR,39.75,PKR,38.25,PKR,38.85,PKR,73984,-0.7662835249042074
MLCF,Maple Leaf Cement Factory Ltd,106.24,PKR,106.98,PKR,101.01,PKR,102.35,PKR,8399946,-3.66152108433735
MQTM,Maqbool Textile Mills Limited,35.98,PKR,35.98,PKR,32.02,PKR,34.93,PKR,15286,-0.37079292641187267
MRNS,Mehran Sugar Mills Limited,71.98,PKR,72,PKR,70.18,PKR,71.07,PKR,19660,0.7799205899035695
MSCL,Metropolitan Steel Corporation Limited,14.89,PKR,15.09,PKR,14.61,PKR,14.73,PKR,79716,-0.7412398921832846
MSOT,Masood Textile Mills Limited,62,PKR,62.45,PKR,60.6,PKR,61.6,PKR,5053,-0.1782531194295891
MTL,Millat Tractors Limited,574.45,PKR,580,PKR,573.1,PKR,573.35,PKR,76231,-0.18801246453004325
MUGHAL,Mughal Iron & Steel Industries Ltd,82.99,PKR,85.4,PKR,81.75,PKR,83.84,PKR,9326968,1.7352263074869638
MUGHALC,Mughal Iron & Steel Industries Ltd. Class C,40.99,PKR,42.64,PKR,40.92,PKR,41.03,PKR,6520,0.04876859302609882
MUREB,"Murree Brewery Co., Ltd.",1009,PKR,1030,PKR,1009,PKR,1021.71,PKR,4304,1.0813431211539666
MWMP,Mandviwala Mauser Plastic Industries Ltd.,118,PKR,118.23,PKR,115.84,PKR,118.23,PKR,115220,10.001860811313733
NAGC,Nagina Cotton Mills Limited,73.75,PKR,73.99,PKR,73.75,PKR,74.3,PKR,4,0
