Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,11.99,PKR,13.82,PKR,11.99,PKR,12.5,PKR,45079,-3.0256012412723083
AABS,Al-Abbas Sugar Mills Ltd.,1013.02,PKR,1059.8,PKR,1013.02,PKR,1053,PKR,109,0.2981321496947345
AATM,Ali Asghar Textile Mills Limited,47.65,PKR,50.99,PKR,45.31,PKR,48.46,PKR,9322,-3.427660422479073
ABL,Allied Bank Limited,198.25,PKR,198.25,PKR,193.01,PKR,195.85,PKR,217900,-1.0558755178336887
ABOT,Abbott Laboratories Pakistan Limited,1252.41,PKR,1252.41,PKR,1191.04,PKR,1216.9,PKR,11343,-2.557573428141301
ACPL,Attock Cement Pakistan Limited,295,PKR,299.88,PKR,290.5,PKR,292.33,PKR,252405,-2.13585082521509
ADAMS,Adam Sugar Mills Limited,68,PKR,72.9,PKR,68,PKR,73.12,PKR,60,0
ADMM,Artistic Denim Mills Limited,52,PKR,52,PKR,48,PKR,48.15,PKR,31344,-3.7962037962037933
AGHA,Agha Steel Industries Ltd.,9.15,PKR,9.25,PKR,8.9,PKR,8.96,PKR,3721939,-2.0765027322404315
AGIC,Askari General Insurance Co. Ltd.,45,PKR,45.99,PKR,44.9,PKR,45,PKR,15517,-1.077159815344036
AGIL,Agriauto Industries Limited,143.7,PKR,144.43,PKR,127.25,PKR,132.96,PKR,14285,-6.681639528354845
AGL,Agritech Limited,75.45,PKR,77.99,PKR,73.6,PKR,75.42,PKR,1148770,-0.039761431411532315
AGP,AGP Limited,193,PKR,197.98,PKR,191.01,PKR,195.05,PKR,90876,0.9680091106739851
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,8.93,PKR,8.93,PKR,8.32,PKR,8.52,PKR,284270,-0.8149010477299219
AGTL,Al-Ghazi Tractors Ltd.,395.12,PKR,399,PKR,391.12,PKR,395.1,PKR,7756,-0.27260336210812863
AHCL,Arif Habib Corporation Limited,16.86,PKR,17.25,PKR,16.71,PKR,16.91,PKR,8740211,-0.35356511490865483
AHL,Arif Habib Limited,137.45,PKR,137.45,PKR,132.28,PKR,135.1,PKR,314461,-0.16257759385161016
AHTM,Ahmed Hassan Textile Mills Ltd.,94.62,PKR,103.66,PKR,88.06,PKR,103.66,PKR,1395,9.995755517826828
AICL,Adamjee Insurance Co. Limited,85.15,PKR,87.01,PKR,82,PKR,83.77,PKR,982709,-5.054969964864568
AIRLINK,Air Link Communication Ltd.,158.4,PKR,160.4,PKR,155.82,PKR,156.39,PKR,3453623,-1.2627059789128103
AKBL,Askari Bank Limited,87.7,PKR,92.6,PKR,85.66,PKR,90.63,PKR,5389481,3.2702825888787492
AKDHL,AKD Hospitality Limited,164.51,PKR,169.98,PKR,163,PKR,165.92,PKR,1684,-0.13241844227759653
AKDSL,AKD Securities Limited,41.7,PKR,41.7,PKR,39.39,PKR,39.6,PKR,1534390,-2.342786683107265
AKGL,Al-Khair Gadoon Limited,54.5,PKR,58,PKR,52.6,PKR,54.12,PKR,657,-6.689655172413797
ALAC,Askari Life Assurance Co. Ltd.,13.01,PKR,14.39,PKR,12.71,PKR,13.92,PKR,3007805,6.422018348623852
ALIFE,Adamjee Life Assurance Company Limited,34.1,PKR,35.16,PKR,34.1,PKR,34.23,PKR,2729,-2.200000000000009
ALNRS,Al-Noor Sugar Mills Limited,90.78,PKR,103.83,PKR,90.78,PKR,103.81,PKR,11739,9.979870749020026
ALTN,Altern Energy Limited,12.71,PKR,13.18,PKR,12.4,PKR,12.98,PKR,682829,0.15432098765431768
AMBL,Apna Microfinance Bank Limited,10.76,PKR,11.91,PKR,10.75,PKR,10.75,PKR,921,-9.359190556492408
AMTEX,Amtex Limited,4,PKR,4.17,PKR,3.95,PKR,3.96,PKR,1412490,-0.7518796992481265
ANL,Azgard Nine Limited,12.82,PKR,12.87,PKR,12.34,PKR,12.4,PKR,2435892,-2.5157232704402537
ANSM,Ansari Sugar Mills Limited,15.1,PKR,15.86,PKR,15,PKR,15.04,PKR,77199,-0.9874917709019114
ANTM,AN Textile Mills Limited,27.99,PKR,27.99,PKR,25.46,PKR,27.18,PKR,1523,1.3800820589332377
APL,Attock Petroleum Limited,550,PKR,558.9,PKR,545,PKR,549.87,PKR,115522,-0.5606090746333477
ARCTM,Arctic Textile Mills Limited,34.5,PKR,35,PKR,34.26,PKR,35,PKR,305,0
ARPAK,Arpak International Investments Ltd.,59.99,PKR,60.5,PKR,53.8,PKR,60.47,PKR,3617,7.9435915744376935
ARPL,Archroma Pakistan Limited,463.5,PKR,469.8,PKR,454,PKR,463.87,PKR,2083,-0.232283041187221
ARUJ,Aruj Industries Ltd.,10.5,PKR,11.49,PKR,10,PKR,10.5,PKR,23541,-0.7561436672967871
ASC,Al Shaheer Corp. Ltd.,14.9,PKR,15.25,PKR,13.46,PKR,14.76,PKR,2847242,-1.3368983957219323
ASHT,Ashfaq Textile Mills Limited,24.26,PKR,26.4,PKR,24.26,PKR,24.7,PKR,8482,1.7298187808896133
ASIC,Asia Insurance Co. Ltd. (Pakistan),16.98,PKR,16.98,PKR,16.98,PKR,16.98,PKR,10,0
ASL,Aisha Steel Mills Ltd.,13.9,PKR,14.08,PKR,13.28,PKR,13.41,PKR,5640315,-3.5945363048166783
