Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,14.2,PKR,14.2,PKR,12.6,PKR,13.16,PKR,454676,-5.999999999999999
AABS,Al-Abbas Sugar Mills Ltd.,1035.02,PKR,1053,PKR,1012,PKR,1045.55,PKR,397,-0.7715815048212084
AATM,Ali Asghar Textile Mills Limited,49.52,PKR,51.5,PKR,48.5,PKR,50.07,PKR,8168,-1.7657445556209506
ABL,Allied Bank Limited,188,PKR,189.95,PKR,184.5,PKR,186.17,PKR,362558,0.9982097325448787
ABOT,Abbott Laboratories Pakistan Limited,1290,PKR,1299.45,PKR,1261.07,PKR,1269.97,PKR,4108,-2.269404214058148
ACPL,Attock Cement Pakistan Limited,306.05,PKR,313.15,PKR,302.5,PKR,307.75,PKR,1174542,0.6771787490185792
ADAMS,Adam Sugar Mills Limited,74.39,PKR,77.45,PKR,68.23,PKR,73.12,PKR,7807,-1.109007303218817
ADMM,Artistic Denim Mills Limited,52.15,PKR,52.15,PKR,51.03,PKR,51.84,PKR,27356,-0.632547441058076
AGHA,Agha Steel Industries Ltd.,9.62,PKR,9.7,PKR,9.25,PKR,9.41,PKR,3611706,-2.182952182952173
AGIC,Askari General Insurance Co. Ltd.,47.75,PKR,47.99,PKR,45.25,PKR,46.38,PKR,36061,-1.841269841269836
AGIL,Agriauto Industries Limited,142.2,PKR,143,PKR,140.55,PKR,140.84,PKR,58036,-1.3241785188817954
AGL,Agritech Limited,73.6,PKR,76.8,PKR,73.5,PKR,76.08,PKR,632214,1.3589128697042314
AGP,AGP Limited,197,PKR,199,PKR,196.05,PKR,196.28,PKR,76996,-0.9137260841031866
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,9.31,PKR,9.59,PKR,9.05,PKR,9.13,PKR,131096,-2.768903088391904
AGTL,Al-Ghazi Tractors Ltd.,384,PKR,394.99,PKR,383.11,PKR,389.94,PKR,27987,1.6554133319429658
AHCL,Arif Habib Corporation Limited,16.99,PKR,17.19,PKR,16.5,PKR,16.78,PKR,14447995,-1.5835777126099682
AHL,Arif Habib Limited,130.7,PKR,130.7,PKR,125.99,PKR,128.43,PKR,115239,-0.3800806701830443
AHTM,Ahmed Hassan Textile Mills Ltd.,93.13,PKR,99,PKR,83.82,PKR,85.96,PKR,6477,-7.698915494470097
AICL,Adamjee Insurance Co. Limited,82.9,PKR,87.22,PKR,82.85,PKR,87.22,PKR,3611811,10.001261193088652
AIRLINK,Air Link Communication Ltd.,167.28,PKR,169.3,PKR,163.2,PKR,165.26,PKR,2692172,-1.2075561932089969
AKBL,Askari Bank Limited,89,PKR,89.99,PKR,86.3,PKR,87.59,PKR,1547353,-1.5842696629213444
AKDHL,AKD Hospitality Limited,168.01,PKR,173.99,PKR,168.01,PKR,171.48,PKR,1280,-1.6743119266055138
AKDSL,AKD Securities Limited,38.35,PKR,40.05,PKR,37.7,PKR,38.58,PKR,2816640,2.8251599147121405
AKGL,Al-Khair Gadoon Limited,58,PKR,58,PKR,58,PKR,58,PKR,2,0
ALAC,Askari Life Assurance Co. Ltd.,14.2,PKR,14.39,PKR,13.81,PKR,13.96,PKR,1664918,-1.2031139419674446
ALIFE,Adamjee Life Assurance Company Limited,36.25,PKR,36.25,PKR,34,PKR,35.5,PKR,28951,-1.3888888888888888
ALNRS,Al-Noor Sugar Mills Limited,93,PKR,93,PKR,85.16,PKR,90.95,PKR,94701,-1.1842677096914422
ALTN,Altern Energy Limited,13.25,PKR,13.35,PKR,12.03,PKR,12.91,PKR,1198571,-2.2710068130204446
AMBL,Apna Microfinance Bank Limited,11.99,PKR,11.99,PKR,10.53,PKR,11,PKR,1009,-3.0837004405286312
AMTEX,Amtex Limited,4.23,PKR,4.23,PKR,4,PKR,4.02,PKR,643183,-0.7407407407407469
ANL,Azgard Nine Limited,12.58,PKR,12.58,PKR,12,PKR,12.17,PKR,2016658,-3.4892942109436915
ANSM,Ansari Sugar Mills Limited,16.9,PKR,16.9,PKR,15.73,PKR,16.31,PKR,53504,-2.510460251046035
ANTM,AN Textile Mills Limited,28.62,PKR,30.99,PKR,28.62,PKR,29.68,PKR,2991,-5.927099841521398
APL,Attock Petroleum Limited,552.33,PKR,560,PKR,536,PKR,545.24,PKR,148945,-1.2836528886716332
ARCTM,Arctic Textile Mills Limited,34.8,PKR,35,PKR,34.01,PKR,34.55,PKR,2972,-1.2857142857142938
ARPAK,Arpak International Investments Ltd.,56.01,PKR,62.2,PKR,56,PKR,56.02,PKR,511,-4.370092181631948
ARPL,Archroma Pakistan Limited,466,PKR,470.02,PKR,464.08,PKR,465.1,PKR,7274,-0.9793485203321196
ARUJ,Aruj Industries Ltd.,10.99,PKR,11.47,PKR,10.99,PKR,11.1,PKR,2441,0.18050541516245103
ASC,Al Shaheer Corp. Ltd.,12.5,PKR,13.35,PKR,11.75,PKR,12.08,PKR,6469689,-7.076923076923077
ASHT,Ashfaq Textile Mills Limited,24.89,PKR,24.9,PKR,24.89,PKR,24.89,PKR,1900,1.7995910020449952
ASIC,Asia Insurance Co. Ltd. (Pakistan),16.98,PKR,16.98,PKR,16.98,PKR,15.44,PKR,1,0
ASL,Aisha Steel Mills Ltd.,14.65,PKR,15.17,PKR,14.4,PKR,14.7,PKR,5422553,-1.6064257028112465
ASTL,Amreli Steels Ltd.,25.5,PKR,26.2,PKR,24.2,PKR,24.49,PKR,5417068,-2.8945281522601127
ASTM,Asim Textile Mills Ltd.,28.9,PKR,28.9,PKR,26.3,PKR,27.55,PKR,3962,-3.4349807220469692
ATBA,Atlas Battery Limited,254,PKR,260,PKR,251.51,PKR,252.75,PKR,57976,-0.43332676777624357
ATIL,Atlas Insurance Limited,99,PKR,100,PKR,94.5,PKR,94.51,PKR,72995,-1.5110462692788544
ATLH,Atlas Honda Limited,1415,PKR,1440,PKR,1391,PKR,1418.87,PKR,4037,0.5798580836328205
ATRL,Attock Refinery Ltd,739.49,PKR,739.49,PKR,707.52,PKR,719.32,PKR,2232214,-2.4134796706054678
AVN,Avanceon Ltd.,50.7,PKR,50.7,PKR,49,PKR,49.33,PKR,763494,-2.2393975426080113
AWTX,Allawasaya Textile & Finishing Mills Limited,1550.52,PKR,1550.52,PKR,1550.52,PKR,1550.52,PKR,1,0
BAFL,Bank Alfalah Limited,113.74,PKR,116,PKR,108.01,PKR,109.97,PKR,3240176,-3.314577105679617
BAFS,Baba Farid Sugar Mills Limited,242.51,PKR,242.51,PKR,229,PKR,241.13,PKR,153,-0.5690486990227188
BAHL,Bank Al Habib Ltd.,211.92,PKR,212,PKR,206,PKR,209.76,PKR,472776,-1.0192525481313688
BAPL,Bawany Air Products Limited.,46.01,PKR,47.4,PKR,46.01,PKR,46.17,PKR,13068,-0.5599827697609261
BATA,Bata Pakistan Limited,1470.01,PKR,1477,PKR,1456,PKR,1458.59,PKR,4055,-0.8476880616698181
BBFL,Big Bird Foods Limited,54,PKR,54.7,PKR,53.9,PKR,54.04,PKR,2102236,-0.20313942751615777
BCL,Bolan Castings Ltd.,97,PKR,98.16,PKR,87.51,PKR,92.5,PKR,132828,-4.747193903820409
BECO,BECO Steel Limited,38.52,PKR,38.58,PKR,34.72,PKR,37.99,PKR,1699295,-1.52928978745463
BELA,Bela Automotives Ltd.,120.07,PKR,120.07,PKR,120.07,PKR,120.07,PKR,100,0
BERG,Berger Paints Pakistan Limited.,118.21,PKR,118.89,PKR,116.5,PKR,116.69,PKR,55115,-1.2858472210472853
BFAGRO,Barkat Frisian Agro Limited,44.77,PKR,45.2,PKR,43.81,PKR,44.36,PKR,1175181,-0.9157918248827421
BFBIO,BF Biosciences Ltd,162,PKR,162,PKR,157.6,PKR,158.42,PKR,418119,-1.7245657568238222
BFMOD,BF Modaraba,15,PKR,16.19,PKR,14.6,PKR,14.88,PKR,7135,-6.415094339622638
BGL,Balochistan Glass Ltd.,15.89,PKR,15.96,PKR,15.25,PKR,15.53,PKR,1040306,-2.388434946574486
BHAT,Bhanero Textile Mills Limited.,900,PKR,923.6,PKR,877.05,PKR,899.54,PKR,148,-3.0281469982643974
BIFO,Biafo Industries Limited,178.9,PKR,178.9,PKR,174.01,PKR,176,PKR,299673,-1.4557670772676339
BILF,Zuma Resources Limited,41.7,PKR,42.5,PKR,38,PKR,41.89,PKR,245548,0.33532934131736664
BIPL,BankIslami Pakistan Limited,41.89,PKR,42.2,PKR,37.68,PKR,40.96,PKR,2948233,-2.1266427718040637
BML,Bank Makramah Limited,7.99,PKR,8.44,PKR,7.75,PKR,8.29,PKR,78284377,6.145966709346985
BNL,Bunny's Ltd.,121.94,PKR,131.16,PKR,120,PKR,131.16,PKR,1508257,9.996645420999666
BNWM,Bannu Woollen Mills Limited,71.09,PKR,71.32,PKR,69,PKR,70.56,PKR,38402,1.1322918159667568
BOK,Bank of Khyber,36.5,PKR,36.69,PKR,34.7,PKR,35.75,PKR,124993,-0.22327658386826205
BOP,Bank of Punjab,33.06,PKR,34.99,PKR,31.61,PKR,34.46,PKR,131310593,2.8656716417910473
BPL,Burshane LPG (Pakistan) Limited,32.75,PKR,33.5,PKR,32.75,PKR,32.77,PKR,4418,-2.032884902840059
BRRG,B.R.R. Guardian limited,31.13,PKR,31.8,PKR,30.55,PKR,30.87,PKR,7428,-0.8352071956312176
BTL,Blessed Textiles Limited,310,PKR,310,PKR,298.01,PKR,298.01,PKR,101,-0.8286189683860263
BUXL,Buxly Paints Limited,163,PKR,163,PKR,156,PKR,158.54,PKR,7874,-2.586789554531495
BWCL,Bestway Cement Limited,655.42,PKR,656,PKR,644,PKR,645.74,PKR,23235,-1.4739090631675265
BWHL,Baluchistan Wheels Limited,195,PKR,200,PKR,193,PKR,199.16,PKR,252135,2.238193018480485
CASH,CALCORP Limited,75,PKR,75,PKR,62.98,PKR,65.18,PKR,3685,-6.859102600743065
CCM,Crescent Cotton Mills Limited,56.01,PKR,61,PKR,56.01,PKR,57.1,PKR,6400,1.8188302425107046
CENI,"Century Insurance Co., Ltd.",48.26,PKR,53.97,PKR,48.26,PKR,52.7,PKR,899,3.333333333333339
CEPB,Century Paper & Board Mills Limited,27.25,PKR,27.25,PKR,26.55,PKR,27.04,PKR,320650,-0.7706422018348655
CFL,Crescent Fibres Limited,70,PKR,70,PKR,70,PKR,70.06,PKR,11,0
CHAS,Chashma Sugar Mills Limited,68.28,PKR,68.5,PKR,68.2,PKR,68.49,PKR,3467,-5.803878421125016
CHBL,Chenab Limited,22.68,PKR,22.68,PKR,21.75,PKR,21.88,PKR,63813,-3.569854561480838
CHCC,Cherat Cement Co. Ltd.,360,PKR,362,PKR,355,PKR,355.86,PKR,75247,-1.7015634495331662
CJPL,Crescent Jute Products Ltd.,11.98,PKR,12.88,PKR,11.1,PKR,12.49,PKR,438228,3.910149750415979
CLOV,Clover Pakistan Limited,45.75,PKR,45.75,PKR,44.01,PKR,44.17,PKR,351135,-2.6449195503636673
