Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,12.91,PKR,13.1,PKR,12.87,PKR,12.89,PKR,51469,0.07763975155279337
AABS,Al-Abbas Sugar Mills Ltd.,1050,PKR,1050,PKR,1049.8,PKR,1049.87,PKR,159,-0.012380952380962776
AATM,Ali Asghar Textile Mills Limited,48.98,PKR,50.98,PKR,48.98,PKR,50.18,PKR,1390,2.449979583503477
ABL,Allied Bank Limited,198,PKR,204.16,PKR,193,PKR,197.94,PKR,831254,0.2532414910858995
ABOT,Abbott Laboratories Pakistan Limited,1254,PKR,1278.4,PKR,1230,PKR,1248.84,PKR,9148,-0.8849276581560244
ACPL,Attock Cement Pakistan Limited,307,PKR,313.95,PKR,297.15,PKR,298.71,PKR,1072009,-2.7098329153502894
ADAMS,Adam Sugar Mills Limited,71.85,PKR,72,PKR,71.77,PKR,73.12,PKR,145,0
ADMM,Artistic Denim Mills Limited,50.5,PKR,51.5,PKR,49.5,PKR,50.05,PKR,31205,-0.4772320540863034
AGHA,Agha Steel Industries Ltd.,9.48,PKR,9.48,PKR,9.1,PKR,9.15,PKR,2141745,-1.4008620689655067
AGIC,Askari General Insurance Co. Ltd.,44.76,PKR,45.5,PKR,44.5,PKR,45.49,PKR,15721,1.0439804531319388
AGIL,Agriauto Industries Limited,142.9,PKR,145.9,PKR,140,PKR,142.48,PKR,11128,0.0702345835089158
AGL,Agritech Limited,78.5,PKR,80.4,PKR,74.15,PKR,75.45,PKR,929779,-3.787299158377963
AGP,AGP Limited,192.5,PKR,199,PKR,192.02,PKR,193.18,PKR,173879,0.16592346780047348
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,8.62,PKR,8.98,PKR,8.5,PKR,8.59,PKR,357788,-0.8083140877598186
AGTL,Al-Ghazi Tractors Ltd.,400.05,PKR,403.9,PKR,395,PKR,396.18,PKR,8462,-0.9896536212325635
AHCL,Arif Habib Corporation Limited,17.01,PKR,17.16,PKR,16.51,PKR,16.97,PKR,9712228,0.29550827423166165
AHL,Arif Habib Limited,137.99,PKR,139,PKR,130,PKR,135.32,PKR,126932,-1.4564520827264784
AHTM,Ahmed Hassan Textile Mills Ltd.,82.56,PKR,94.24,PKR,82.56,PKR,94.24,PKR,11429,10.003501809268114
AICL,Adamjee Insurance Co. Limited,89.89,PKR,90.5,PKR,86.15,PKR,88.23,PKR,558782,-2.1297836938435957
AIRLINK,Air Link Communication Ltd.,161,PKR,162,PKR,158,PKR,158.39,PKR,1737588,-1.5905560733146955
AKBL,Askari Bank Limited,91,PKR,91.5,PKR,85.3,PKR,87.76,PKR,2439566,-3.3373719572640166
AKDHL,AKD Hospitality Limited,169.9,PKR,169.9,PKR,166,PKR,166.14,PKR,1010,0.5994550408719229
AKDSL,AKD Securities Limited,38.98,PKR,41.9,PKR,38.63,PKR,40.55,PKR,3686528,6.040794979079485
AKGL,Al-Khair Gadoon Limited,55,PKR,55,PKR,55,PKR,58,PKR,1,0
ALAC,Askari Life Assurance Co. Ltd.,13.11,PKR,13.45,PKR,12.95,PKR,13.08,PKR,851352,-1.8754688672168043
ALIFE,Adamjee Life Assurance Company Limited,35.95,PKR,37.97,PKR,34.08,PKR,35,PKR,19111,-1.0180995475113106
ALNRS,Al-Noor Sugar Mills Limited,95.01,PKR,95.5,PKR,95.01,PKR,94.39,PKR,5,0
ALTN,Altern Energy Limited,12.99,PKR,13.05,PKR,12.75,PKR,12.96,PKR,317618,0.6211180124223608
AMBL,Apna Microfinance Bank Limited,11.5,PKR,12,PKR,10.51,PKR,11.86,PKR,1381,7.818181818181813
AMTEX,Amtex Limited,4.13,PKR,4.13,PKR,3.97,PKR,3.99,PKR,747395,-0.7462686567164021
ANL,Azgard Nine Limited,12.98,PKR,13.4,PKR,12.63,PKR,12.72,PKR,14376924,3.0794165316045445
ANSM,Ansari Sugar Mills Limited,15.1,PKR,15.98,PKR,15,PKR,15.19,PKR,75310,-1.8099547511312288
ANTM,AN Textile Mills Limited,28,PKR,28.25,PKR,26.01,PKR,26.81,PKR,2497,-5.097345132743367
APL,Attock Petroleum Limited,564.47,PKR,574.7,PKR,546.13,PKR,552.97,PKR,682482,-1.7815275310834766
ARCTM,Arctic Textile Mills Limited,34.5,PKR,35,PKR,34.26,PKR,35,PKR,305,0
ARPAK,Arpak International Investments Ltd.,56.2,PKR,56.2,PKR,50.7,PKR,56.02,PKR,36,0
ARPL,Archroma Pakistan Limited,469.59,PKR,469.59,PKR,463.11,PKR,464.95,PKR,580,0.20258184090860062
ARUJ,Aruj Industries Ltd.,10.55,PKR,10.77,PKR,10.07,PKR,10.58,PKR,34464,1.2440191387559885
ASC,Al Shaheer Corp. Ltd.,14.89,PKR,16.08,PKR,14.56,PKR,14.96,PKR,8901004,2.3255813953488484
ASHT,Ashfaq Textile Mills Limited,23.51,PKR,24.29,PKR,23.51,PKR,24.28,PKR,1359,2.924968206867322
ASIC,Asia Insurance Co. Ltd. (Pakistan),16.98,PKR,16.98,PKR,16.98,PKR,16.98,PKR,1,9.974093264248712
ASL,Aisha Steel Mills Ltd.,13.81,PKR,14.1,PKR,13.6,PKR,13.91,PKR,5110562,-1.5569709837225805
ASTL,Amreli Steels Ltd.,23.93,PKR,24.51,PKR,23.4,PKR,23.99,PKR,1912138,0.2507312996238977
ASTM,Asim Textile Mills Ltd.,23.6,PKR,24.6,PKR,23.06,PKR,24.24,PKR,3840,-1.0208248264597797
ATBA,Atlas Battery Limited,251.8,PKR,252.5,PKR,250.05,PKR,251.04,PKR,9572,-0.2305063190525445
ATIL,Atlas Insurance Limited,95.5,PKR,96,PKR,90.6,PKR,91.38,PKR,12301,-1.381394344916902
ATLH,Atlas Honda Limited,1392,PKR,1420,PKR,1390,PKR,1393.7,PKR,3041,-0.577119254667241
ATRL,Attock Refinery Ltd,712.01,PKR,718.9,PKR,706.02,PKR,708.68,PKR,880887,-0.28703286807745343
AVN,Avanceon Ltd.,49.85,PKR,49.85,PKR,49,PKR,49.65,PKR,304272,-0.20100502512563098
AWTX,Allawasaya Textile & Finishing Mills Limited,1400,PKR,1550.5,PKR,1400,PKR,1409.56,PKR,3,-9.091143616335168
BAFL,Bank Alfalah Limited,113.87,PKR,114.39,PKR,110,PKR,110.44,PKR,1953721,-3.012206902608243
BAFS,Baba Farid Sugar Mills Limited,220.55,PKR,242,PKR,220.55,PKR,226.23,PKR,132,-5.737500000000004
BAHL,Bank Al Habib Ltd.,207.87,PKR,209.4,PKR,206.03,PKR,206.87,PKR,673125,-0.481069899456391
BAPL,Bawany Air Products Limited.,43.9,PKR,48.25,PKR,43.5,PKR,45.1,PKR,413662,2.8271773825809436
BATA,Bata Pakistan Limited,1448.55,PKR,1454.85,PKR,1440,PKR,1440.35,PKR,1851,-0.5077018719348025
BBFL,Big Bird Foods Limited,54.01,PKR,54.21,PKR,53,PKR,53.85,PKR,947600,-0.2777777777777751
