Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,14.1,PKR,14.15,PKR,13.9,PKR,14,PKR,52610,0.7194244604316521
AABS,Al-Abbas Sugar Mills Ltd.,1048,PKR,1055,PKR,1023,PKR,1053.68,PKR,294,1.310513917600126
AATM,Ali Asghar Textile Mills Limited,50,PKR,51,PKR,50,PKR,50.97,PKR,2682,0.950683303624474
ABL,Allied Bank Limited,195,PKR,196.49,PKR,183.51,PKR,184.33,PKR,721770,-4.388194408423663
ABOT,Abbott Laboratories Pakistan Limited,1260.01,PKR,1303,PKR,1260.01,PKR,1299.46,PKR,28701,0.5066091220579896
ACPL,Attock Cement Pakistan Limited,306.25,PKR,313,PKR,304.79,PKR,305.68,PKR,810384,-0.5886370288464673
ADAMS,Adam Sugar Mills Limited,74.2,PKR,74.29,PKR,73,PKR,73.94,PKR,1999,4.038272126072893
ADMM,Artistic Denim Mills Limited,52.45,PKR,54,PKR,51.4,PKR,52.17,PKR,35337,0.8115942028985541
AGHA,Agha Steel Industries Ltd.,9.74,PKR,9.85,PKR,9.57,PKR,9.62,PKR,3347552,-1.2320328542094556
AGIC,Askari General Insurance Co. Ltd.,46.99,PKR,47.45,PKR,46.5,PKR,47.25,PKR,29550,0.8537886872998902
AGIL,Agriauto Industries Limited,144,PKR,144.9,PKR,140.26,PKR,142.73,PKR,9982,-0.20974620708942973
AGL,Agritech Limited,77.2,PKR,77.65,PKR,74.4,PKR,75.06,PKR,421678,-2.89780077619663
AGP,AGP Limited,199.9,PKR,201,PKR,197.11,PKR,198.09,PKR,378045,-0.676895306859203
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,9.54,PKR,9.58,PKR,9.3,PKR,9.39,PKR,115297,-1.5723270440251422
AGTL,Al-Ghazi Tractors Ltd.,386.5,PKR,386.5,PKR,372,PKR,383.59,PKR,24049,-0.8221940688264361
AHCL,Arif Habib Corporation Limited,16.84,PKR,17.25,PKR,16.72,PKR,17.05,PKR,17724857,1.973684210526327
AHL,Arif Habib Limited,129.94,PKR,132,PKR,128.1,PKR,128.92,PKR,125805,-0.25531914893617985
AHTM,Ahmed Hassan Textile Mills Ltd.,88,PKR,96.15,PKR,79.26,PKR,93.13,PKR,812,5.793479495626484
AICL,Adamjee Insurance Co. Limited,72.98,PKR,79.29,PKR,72.5,PKR,79.29,PKR,3483402,10.002774694783586
AIRLINK,Air Link Communication Ltd.,168.01,PKR,171.1,PKR,166.9,PKR,167.28,PKR,2279573,-0.7475970096119562
AKBL,Askari Bank Limited,92.44,PKR,92.44,PKR,87.88,PKR,89,PKR,2768766,-1.8418440498511102
AKDHL,AKD Hospitality Limited,175.49,PKR,175.94,PKR,170.81,PKR,174.4,PKR,123,0
AKDSL,AKD Securities Limited,36,PKR,38.94,PKR,36,PKR,37.52,PKR,3035712,5.660377358490581
AKGL,Al-Khair Gadoon Limited,50.21,PKR,60,PKR,50.21,PKR,58,PKR,447,4.129263913824052
ALAC,Askari Life Assurance Co. Ltd.,13.91,PKR,14.88,PKR,13.9,PKR,14.13,PKR,1570111,1.5086206896551786
ALIFE,Adamjee Life Assurance Company Limited,35.75,PKR,36,PKR,35.3,PKR,36,PKR,6376,2.330869812393406
ALNRS,Al-Noor Sugar Mills Limited,99.02,PKR,104.99,PKR,87.6,PKR,92.04,PKR,2242,-5.337858685590864
ALTN,Altern Energy Limited,13.46,PKR,13.65,PKR,12.51,PKR,13.21,PKR,586536,-1.8573551263001487
AMBL,Apna Microfinance Bank Limited,11.01,PKR,11.01,PKR,10.32,PKR,11.35,PKR,500,0
AMTEX,Amtex Limited,4.15,PKR,4.2,PKR,4.01,PKR,4.05,PKR,962930,-1.699029126213599
ANL,Azgard Nine Limited,12.2,PKR,12.99,PKR,12.06,PKR,12.61,PKR,4167696,3.445447087776866
ANSM,Ansari Sugar Mills Limited,19.02,PKR,19.02,PKR,16,PKR,16.73,PKR,943904,-3.238866396761127
ANTM,AN Textile Mills Limited,32.99,PKR,32.99,PKR,30.01,PKR,31.55,PKR,2391,-2.9529375576745536
APL,Attock Petroleum Limited,536,PKR,570,PKR,532,PKR,552.33,PKR,533627,3.86438000676973
ARCTM,Arctic Textile Mills Limited,35.5,PKR,35.6,PKR,35,PKR,35,PKR,6009,-0.08564087924636352
ARPAK,Arpak International Investments Ltd.,63.3,PKR,64.7,PKR,55.2,PKR,58.58,PKR,1135,-3.10949388025141
ARPL,Archroma Pakistan Limited,469.89,PKR,471,PKR,465.02,PKR,469.7,PKR,2006,0.4276245456489203
ARUJ,Aruj Industries Ltd.,11.58,PKR,11.58,PKR,11,PKR,11.08,PKR,17610,-2.8921998247151626
ASC,Al Shaheer Corp. Ltd.,14,PKR,14.3,PKR,12.6,PKR,13,PKR,5202806,-7.142857142857142
ASHT,Ashfaq Textile Mills Limited,24.25,PKR,25,PKR,24,PKR,24.45,PKR,2873,0.9079653322327645
ASIC,Asia Insurance Co. Ltd. (Pakistan),16.98,PKR,16.98,PKR,16.98,PKR,15.44,PKR,1,0
ASL,Aisha Steel Mills Ltd.,14.74,PKR,15.28,PKR,14.5,PKR,14.94,PKR,6898141,1.356852103120755
ASTL,Amreli Steels Ltd.,25,PKR,25.55,PKR,24.91,PKR,25.22,PKR,2829507,1.366559485530546
ASTM,Asim Textile Mills Ltd.,29.48,PKR,29.5,PKR,28,PKR,28.53,PKR,5411,-0.20986358866736174
ATBA,Atlas Battery Limited,254.09,PKR,256,PKR,251.57,PKR,253.85,PKR,21298,-0.09052267002519608
ATIL,Atlas Insurance Limited,90,PKR,99.74,PKR,89,PKR,95.96,PKR,24678,4.30434782608695
ATLH,Atlas Honda Limited,1370,PKR,1419.98,PKR,1365,PKR,1410.69,PKR,10512,3.2020893687999283
ATRL,Attock Refinery Ltd,705.95,PKR,749,PKR,700.13,PKR,737.11,PKR,5382459,4.572409488139828
AVN,Avanceon Ltd.,49.49,PKR,50.8,PKR,49.26,PKR,50.46,PKR,917216,2.0631067961165113
