Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,14.77,PKR,14.77,PKR,13.8,PKR,13.9,PKR,77994,-2.3190442726633878
AABS,Al-Abbas Sugar Mills Ltd.,1048,PKR,1048,PKR,1015,PKR,1040.05,PKR,210,-0.947619047619052
AATM,Ali Asghar Textile Mills Limited,49.26,PKR,51,PKR,49.26,PKR,50.49,PKR,10212,-0.999999999999996
ABL,Allied Bank Limited,176,PKR,192.79,PKR,175.9,PKR,192.79,PKR,1765109,10.002282323405227
ABOT,Abbott Laboratories Pakistan Limited,1251.12,PKR,1304,PKR,1236.07,PKR,1292.91,PKR,28620,3.3402071743717787
ACPL,Attock Cement Pakistan Limited,307,PKR,325.01,PKR,301,PKR,307.49,PKR,2717203,1.2979739746335028
ADAMS,Adam Sugar Mills Limited,69,PKR,73.7,PKR,69,PKR,71.07,PKR,1000,0.8514261387824527
ADMM,Artistic Denim Mills Limited,52.4,PKR,52.99,PKR,51.05,PKR,51.75,PKR,50241,-2.0442930153321943
AGHA,Agha Steel Industries Ltd.,9.82,PKR,9.86,PKR,9.7,PKR,9.74,PKR,4789640,-0.7135575942915421
AGIC,Askari General Insurance Co. Ltd.,46.5,PKR,46.98,PKR,45.52,PKR,46.85,PKR,7739,0.5796479175611917
AGIL,Agriauto Industries Limited,144.7,PKR,144.7,PKR,143,PKR,143.03,PKR,15610,-0.6942997986530584
AGL,Agritech Limited,82,PKR,83.5,PKR,77,PKR,77.3,PKR,2502845,-1.6664546495356856
AGP,AGP Limited,200,PKR,200,PKR,197,PKR,199.44,PKR,91881,-0.25506376594148084
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,9.8,PKR,9.97,PKR,9.31,PKR,9.54,PKR,509234,-1.1398963730570073
AGTL,Al-Ghazi Tractors Ltd.,389.95,PKR,390,PKR,385,PKR,386.77,PKR,9764,-0.038767703918131426
AHCL,Arif Habib Corporation Limited,16.2,PKR,17.25,PKR,16.1,PKR,16.72,PKR,32092522,4.109589041095892
AHL,Arif Habib Limited,128.44,PKR,130,PKR,128.44,PKR,129.25,PKR,50228,0.6306446589847418
AHTM,Ahmed Hassan Textile Mills Ltd.,93.44,PKR,93.44,PKR,78,PKR,88.03,PKR,2575,3.5768913989881237
AICL,Adamjee Insurance Co. Limited,71.85,PKR,73,PKR,71.56,PKR,72.08,PKR,1217675,1.5068300239402805
AIRLINK,Air Link Communication Ltd.,171.1,PKR,171.89,PKR,168,PKR,168.54,PKR,2065789,-0.8821453775582216
AKBL,Askari Bank Limited,85,PKR,91.25,PKR,83.15,PKR,90.67,PKR,10221411,6.595344462732189
AKDHL,AKD Hospitality Limited,171,PKR,175.39,PKR,170.54,PKR,174.4,PKR,180,-0.1888628169175208
AKDSL,AKD Securities Limited,34.98,PKR,36.59,PKR,34.71,PKR,35.51,PKR,1648297,3.6183250656550765
AKGL,Al-Khair Gadoon Limited,50.21,PKR,60,PKR,50.21,PKR,58,PKR,447,4.129263913824052
ALAC,Askari Life Assurance Co. Ltd.,14,PKR,14.28,PKR,13.86,PKR,13.92,PKR,1246893,-1.2065294535131295
ALIFE,Adamjee Life Assurance Company Limited,35,PKR,35.9,PKR,34.63,PKR,35.18,PKR,801,-1.1242270938729584
ALNRS,Al-Noor Sugar Mills Limited,103.5,PKR,110,PKR,96,PKR,97.23,PKR,1742,-6.796395705521463
ALTN,Altern Energy Limited,13.47,PKR,13.66,PKR,13.33,PKR,13.46,PKR,919387,-0.3700962250184969
AMBL,Apna Microfinance Bank Limited,11.01,PKR,11.01,PKR,10.32,PKR,11.35,PKR,500,0
AMTEX,Amtex Limited,4.2,PKR,4.2,PKR,4.05,PKR,4.12,PKR,461671,-0.7228915662650661
ANL,Azgard Nine Limited,12.32,PKR,12.43,PKR,12.02,PKR,12.19,PKR,1532071,-1.614205004035521
ANSM,Ansari Sugar Mills Limited,16.4,PKR,17.29,PKR,14.55,PKR,17.29,PKR,329345,9.987277353689558
ANTM,AN Textile Mills Limited,32.7,PKR,34.5,PKR,30.6,PKR,32.51,PKR,11036,1.7209011264080012
APL,Attock Petroleum Limited,509.9,PKR,536,PKR,506.91,PKR,531.78,PKR,679297,4.74914806862725
ARCTM,Arctic Textile Mills Limited,37.02,PKR,38,PKR,35,PKR,35.03,PKR,79074,-5.630387931034473
ARPAK,Arpak International Investments Ltd.,61.2,PKR,64.8,PKR,60.29,PKR,60.46,PKR,7234,-9.747723540826982
ARPL,Archroma Pakistan Limited,465,PKR,470,PKR,463.31,PKR,467.7,PKR,18106,1.004211208292836
ARUJ,Aruj Industries Ltd.,11.51,PKR,12.44,PKR,11.1,PKR,11.41,PKR,30874,-3.140916808149399
ASC,Al Shaheer Corp. Ltd.,15.01,PKR,15.3,PKR,13.91,PKR,14,PKR,4509871,-9.443725743855115
ASHT,Ashfaq Textile Mills Limited,24.25,PKR,24.9,PKR,24.11,PKR,24.23,PKR,632,-4.229249011857709
ASIC,Asia Insurance Co. Ltd. (Pakistan),16.98,PKR,16.98,PKR,16.98,PKR,15.44,PKR,1,0
ASL,Aisha Steel Mills Ltd.,14.53,PKR,14.81,PKR,14.41,PKR,14.74,PKR,2897950,1.5851137146795344
ASTL,Amreli Steels Ltd.,24.3,PKR,25.5,PKR,23.7,PKR,24.88,PKR,4334826,2.344714109419993
ASTM,Asim Textile Mills Ltd.,27.6,PKR,28.99,PKR,27.6,PKR,28.59,PKR,534,0.351000351000356
ATBA,Atlas Battery Limited,257.7,PKR,258.69,PKR,254,PKR,254.08,PKR,33458,-1.0668951016275916
ATIL,Atlas Insurance Limited,92.9,PKR,93,PKR,90.21,PKR,92,PKR,46513,0.02174385736029139
ATLH,Atlas Honda Limited,1361.45,PKR,1373.2,PKR,1359.25,PKR,1366.92,PKR,6002,0.39809034153507694
ATRL,Attock Refinery Ltd,683,PKR,709.85,PKR,672,PKR,704.88,PKR,3527058,3.1687718630622155
AVN,Avanceon Ltd.,49.96,PKR,50.25,PKR,49.3,PKR,49.44,PKR,888518,-1.0408326661329126
AWTX,Allawasaya Textile & Finishing Mills Limited,1550.52,PKR,1550.52,PKR,1550.52,PKR,1550.52,PKR,1,0
BAFL,Bank Alfalah Limited,109,PKR,114.7,PKR,108,PKR,113.5,PKR,4517189,4.233630269078886
BAFS,Baba Farid Sugar Mills Limited,266.1,PKR,266.1,PKR,235.01,PKR,240.15,PKR,2308,-4.57742281559184
